v1_lat,v1_lon,v2_lat,v2_lon
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
53.5599685,9.9809699,53.55614349,9.97702524
